3686:107761,106624,93286,88520,88124,79022,73231,72128,67442,66839
3692:654,17,616,302,6,354,285,1102,101,84
3694:17,650,8,564,508,302,654,84,542,616
3701:58,302,654,616,8,101,564,518,354,76
3702:17,13918,616,564,554,861,61,3233,1776,999
3717:17,15,61,564,58,542,787,508,364,1511
3721:616,58,654,84,61,861,542,518,1102,554
3728:76,1344,698,654,17,650,226,262,81,58
3735:15,32,1196,1511,101,861,554,94,8,289
3736:616,302,245,8,363,58,518,32,15,84
3737:616,302,654,58,84,29,861,650,564,8
3751:616,17,58,861,654,542,554,508,8,650
3752:17,302,616,84,518,58,542,354,8,1102
3800:61,32,58,542,654,364,302,1405,1023,656
3811:8772,4040,1337,11590,13341,7622,3034,76,4671,35817
3820:17,58,616,15,285,554,354,861,650,101
3840:654,1102,354,866,650,58,138,616,518,361
3846:61,17,654,58,302,1196,564,364,245,289
3849:58,616,518,650,94,76,542,245,8,285
3850:58,654,616,518,354,289,76,29,224,94
3857:58,654,616,302,15,8,289,542,29,6
3859:616,302,17,58,15,1196,564,61,518,245
3862:17,787,542,58,654,84,518,554,8,302
3888:17,508,81,76,780,8,3137,564,245,238
3911:616,17,654,518,302,238,15,58,224,483
3921:81,1749,780,70,7211,262,500,8283,986,5767
3929:302,58,654,616,542,15,101,61,736,650
3930:245,17,94,15,518,1511,616,103,61,32
3934:17084,6823,120727,115001,102873,97603,90431,87844,72495,71178
3947:518,616,245,61,94,32,1987,1405,654,302
3950:302,61,564,654,542,32,15,1196,518,8
3962:616,17,654,302,58,15,1196,787,564,518
3974:8694,7008,601,47366,15995,4797,1002,353,42150,16127
3975:17,58,654,542,302,1511,61,564,554,518
3988:81,226,780,70,500,986,17,4048,564,1888
4006:17,616,302,654,32,15,542,8,58,245
4007:81,226,986,17,5767,1344,6395,4194,3307,2677
4008:17,76,138,654,508,354,84,866,650,302
4009:542,17,616,787,61,1405,654,58,32,363
4028:81,3423,1888,780,226,8511,986,13544,8283,7211
4031:17,656,10769,500,81,70,1565,780,749,564
4035:17,14152,2816,1957,616,974,774,302,58,22
4053:518,616,542,8,17,15,302,76,564,363
4064:654,302,542,861,364,15,8,101,61,289
4067:654,58,17,542,15,1196,861,32,650,322
4068:17,650,508,302,616,65,84,76,354,301
4069:542,32,15,650,1196,518,861,554,1511,363
4076:25271,76,87178,698,347,225,91878,65579,46579,34773
4084:17,654,861,84,61,15,29,8,650,162
4091:17,542,61,654,616,58,15,1196,8,564
4098:37149,32895,20861,18386,15228,14657,11450,11166,9862,9041
4103:302,58,616,654,76,84,8,29,564,289
4104:542,654,508,302,616,58,8,518,101,76
4124:984,168,8860,5480,719,8733,3601,661,7994,5557
4132:542,61,616,17,245,15,1196,58,654,302
4134:122533,111949,106061,105535,103843,102525,100789,90824,84266,82175
4138:17,70,654,8,84,1023,302,891,780,138
4140:168,1326,984,2337,719,2153,1124,8733,6097,5480
4158:168,5480,719,698,564,8860,984,2275,297,1460
4164:17,302,616,32,518,245,564,76,61,8
4167:518,131,17,787,542,119,508,496,302,245
4171:9289,8321,1511,736,226,17,19302,13407,11050,5112
4177:17,616,542,518,654,32,508,787,58,8
4179:17,302,58,616,15,542,61,322,787,564
4184:616,84,650,61,542,322,32,518,363,76
4190:17,654,518,84,8,1119,1023,899,736,554
4209:1164,100327,88331,83954,74525,61418,54784,45182,42075,38904
4210:616,17,58,15,654,61,518,554,1511,861
4211:108608,100732,91309,88132,43926,28789,4600
4213:542,1196,787,302,61,32,15,654,861,564
4237:518,302,654,616,564,58,138,61,101,76
4242:542,616,17,654,302,15,61,58,518,289
4248:119197,112958,98090,88504,86910,86884,86333,85144,83762,81471
4249:168,1326,719,5480,984,564,14754,2068,8860,3789
4265:302,17,654,6,3039,285,29,866,239,58
4269:17,616,58,15,564,1535,1023,787,518,650
4273:654,302,542,76,616,58,15,564,518,650
4275:17,654,508,58,616,8,542,84,15,787
4277:17,58,654,542,61,238,1196,15,8,518
4281:58,17,302,61,650,861,285,787,542,32
4301:17,616,654,245,61,542,15,518,1196,363
4303:616,58,17,302,654,15,32,650,518,1196
4304:302,84,15,787,363,564,8,650,542,94
4344:654,58,302,15,17,542,861,564,1196,650
4353:787,1077,327,8,1382,17,1023,542,311,101
4357:17,8,302,616,564,787,103,508,542,65
4365:168,719,8860,5480,1326,984,10267,135,9417,2103
4371:17,61,616,32,8,508,58,1405,654,70
4372:8,542,70,302,84,58,518,76,15,654
4399:616,17,542,15,650,518,564,1196,58,1511
4400:616,17,15,58,302,32,654,542,61,564
4407:616,861,58,564,542,518,15,245,238,76
4424:76002,44885,12222,106150,100519,94694,92314,88527,88078,83937
4426:4455,50294,29047,12906,95591,85105,42487,35703,35303,8764
4436:17,245,508,8,947,94,65,1987,1405,1382
4453:95577,88754,84163,81363,71636,69759,58407,56396,50931,49208
4457:245,542,61,17,15,3233,616,103,32,8
4458:17,616,70,650,84,58,1102,1030,861,674
4466:17,542,84,8,301,76,650,564,363,1102
4469:654,542,554,17,1196,1511,61,32,650,518
4482:302,58,861,17,61,32,1511,364,356,518
4507:84,302,616,654,1102,1762,518,58,564,138
4514:17,616,58,15,8,650,654,542,76,564
4517:616,58,302,354,138,289,1102,518,650,787
4519:55480,49928,18722,1239,359,302,17,116616,114967,112667
4522:8772,4671,3522,533,7622,5975,311,76,40840,12861
4530:17,15,302,61,58,1196,654,650,564,101
4537:17,616,8,542,84,861,302,1405,1403,483
4543:15,17,616,564,8,402,302,61,1511,1405
4562:17,32,654,616,736,650,564,518,363,245
4578:17,8,84,1102,542,861,190,114,518,564
4588:302,17,616,58,76,861,1196,542,8,518
4618:245,353,8,17,15,1405,542,4268,94,65
4633:4755,4542,3704,3107,1208,1091,947,931,508,378
4637:3926,35703,35303,8764,986,120437,119007,114133,113715,112559
4640:15,58,245,518,61,363,94,32,564,364
4641:189,2880,12990,1527,3107,4825,6434,5624,6266,4568
4642:616,654,508,302,650,76,564,61,8,518
4651:616,17,654,61,15,1196,364,861,650,542
4665:616,654,58,84,542,518,101,32,15,8
4666:4479
4682:698,76,22920,10048,41249,10937,8574,7454,3847,3112
4687:302,58,616,29,1140,542,6,2030,322,84
4692:58,616,654,61,301,15,8,322,302,101
4702:902,13617,5197,698,616,518,83972,83444,67691,64541
4730:616,302,58,654,15,542,518,8,363,84
4736:654,616,302,245,1023,1405,518,94,76,61
4745:17,302,542,84,32,61,15,1535,564,554
4749:17,616,508,354,1023,94,302,15,245,654
4751:25910,8167,12332,3126,367,3477,57974,14841,2423,81
4760:76,17,4427,2139,866,81,29419,26985,26966,11612
4762:58,542,17,654,616,61,15,518,322,302
4767:12332,25910,226,367,14841,10048,4575,70,96,1535
4774:58,616,861,650,76,518,62,289,61,32
4779:616,58,8,542,101,518,302,32,861,84
4788:302,58,616,654,518,787,1102,564,650,285
4794:302,654,616,650,76,564,58,15,363,285
4796:10503,3704,8454,1352,189,17,122990,119596,118279,107262
4797:61,32,1196,564,518,62,224,1535,508,402
4802:654,58,302,616,542,29,15,518,902,650
4816:616,17,654,302,58,84,736,76,861,354
4831:654,616,58,29,84,650,8,1102,861,518
4834:17,245,616,518,61,654,542,402,103,58
4852:17,616,58,70,302,289,654,542,500,1535
4863:17,518,8,302,58,787,650,363,245,84
4870:302,17,654,58,29,616,84,239,8,542
4875:58,616,654,1196,564,61,542,32,15,8
4889:616,58,654,302,8,518,15,70,650,1023
4894:698,17,4880,787,616,564,245,94,8,1382
4910:302,654,58,84,29,354,8,1102,616,736
4919:17,616,61,654,15,518,8,1511,245,364
4926:58,616,302,15,61,650,542,84,564,654
4934:1352,10041,2880,1527,3107,1712,6434,12990,7831,6266
4935:302,245,654,15,518,508,94,2302,1744,692
4944:17,931,302,947,500,2583,873,81,650,564
4946:17,654,245,84,616,354,302,70,787,508
4949:17,508,8,654,322,9354,650,354,224,61
4951:1205,1410,654,2917,653,302,70,616,245,58
4956:58,17,616,654,1023,542,554,564,364,101
4961:616,81,564,245,17,787,61,8,840,650
4984:4826,25826,11108,2665,2618,2512,1318,616,302,244
4986:616,17,654,15,1023,508,32,542,94,61
4992:15,542,616,302,58,17,654,364,554,32
4998:302,58,17,518,84,650,542,1102,861,354
5001:17,616,518,302,1196,650,787,58,861,542
5002:6503,15921,8660,24608,17,409,302,8,19871,13889
5006:654,616,542,302,17,554,1535,76,15,650
5007:4268,710,564,131,2548,1382,1065,518,94,65
5011:3548,698,120169,117347,115725,111388,108584,103788,103201,91878
5015:1119,17,4268,899,891,22633,4755,1603,774,353
5018:518,654,616,58,15,542,138,1405,364,61
5031:302,58,654,84,564,518,787,650,1102,354
5039:16036,3506,1002,10536,1340,441,31492,24838,18783,14983
5040:15,17,518,542,787,103,616,94,58,654
5047:17,616,61,58,32,518,302,542,29,656
5048:650,616,302,6868,2535,1822,493,10121,7477,2615
5079:616,15,542,58,564,61,363,32,518,76
5086:17,76,616,1023,654,302,8,1535,650,542
5088:616,58,17,289,542,650,554,302,1196,861
5089:17,302,654,650,84,62,14617,7361,7178,2935
5090:17,302,119,81,70,931,654,508,354,327
5097:1644,508,17,891,1790,650,564,70,11235,8011
5107:17,542,61,15,654,616,518,8,1405,787
5108:17403,2292,62168,2265,226,76,121672,119300,118451,116045
5119:616,302,654,58,1196,542,518,902,861,76
5120:302,508,76,58,17,616,546,4904,1196,698
5129:168,5480,984,8860,5557,719,760,5738,2318,661
5147:58,654,542,861,76,8,518,787,84,6
5176:302,17,654,616,542,15,861,1196,650,518
5180:17,302,76,873,650,226,70,58,1405,1126
5188:4755,508,76,542,245,441,1002,226,17,899
5207:17,518,616,84,654,650,58,1744,1023,508
5208:17,518,61,15,542,101,84,787,650,554
5214:17,2200,119,1412,1119,947,736,354,327,131
5217:17,616,302,15,654,6,518,58,542,564
5247:542,17,616,15,654,302,518,58,1196,1511
5271:32768,9043,3878,1677,1535,1418,704,698,302,225
5276:73638,58142,47134,37455,36752,32280,20963,20744,19929,24981
5279:302,17,58,8,101,564,736,29,1462,650
5288:654,302,518,58,616,354,84,15,8,508
5294:245,1987,518,17,1126,32,1405,542,999,787
5299:654,58,616,861,650,1196,564,61,15,554
5300:17,616,302,8,654,84,58,518,354,1102
5306:17,3638,654,10349,302,15,5991,2890,596,285
5309:17,48,518,245,1050,84,32,616,354,224
5323:82586,16347,15573,3855,901,409,301,273,17,15
5325:105630,89362,62270,16073,8611,103379,101845,101403,100151,99721
5329:4420,17,1119,245,6945,2935,947,354,84,70
5335:1102,654,302,866,354,8,301,899,29,3234
5358:58,17,873,518,302,84,787,654,119,8
5361:17,302,616,58,1102,84,8,518,15,542
5364:564,14890,10305,2139,1023,41249,2512,1535,624,500
5378:302,61,354,1403,518,8,1196,554,322,15
5385:616,518,245,8,32,58,564,508,322,224
5387:17,861,554,650,564,101,787,518,76,364
5397:616,564,542,289,84,76,15,650,354,518
5398:58,654,616,17,542,518,302,787,564,363
5403:654,58,542,650,1196,554,518,238,76,322
5425:616,302,17,654,518,542,861,8,76,15
5433:58,654,224,29,616,84,76,354,70,8
5434:17,616,302,654,363,226,70,32,58,15
5435:17,616,58,1102,654,289,101,508,542,15
5436:302,354,654,8,1102,518,70,301,1023,616
5438:302,58,616,518,238,654,542,61,787,1102
5449:8772,3977,17,40537,27552,20442,20288,18205,7622,7556
5455:17,61,58,32,654,302,245,650,363,1196
5456:518,17,542,8,302,656,616,76,1405,564
5458:441,1744,1205,1002,518,4513,2917,1065,245,827
5462:58,1405,508,32,654,518,245,616,61,15
5472:780,1749,7211,226,5767,3423,731,262,13544,2241
5474:58,15,542,302,518,32,554,1196,787,402
5477:378,4755,17,1991,931,508,124,245,94,10041
5478:1410,616,17,1164,65,2153,1744,654,508,245
5479:17,1405,542,236,15,654,508,81,65,61
5480:58,616,542,554,289,84,8,61,518,564
5499:17,140,7211,1535,650,226,70,8283,654,3939
5500:119978,112645,111688,99656,96442,90787,90243,84530,79221,65045
5502:14035,17,302,650,58,7905,654,616,273,8
5512:616,17,302,58,15,654,508,402,61,363
5527:616,302,564,58,654,542,15,138,32,354
5530:17,654,302,61,564,542,58,32,1511,245
5535:17,518,15,1535,654,616,302,542,76,564
5536:654,70,17,616,76,1382,736,508,8011,902
5542:616,17,518,61,15,245,1405,787,654,103
5551:302,654,616,58,564,61,542,354,84,1023
5562:58,616,302,17,542,15,518,354,84,61
5580:616,518,61,15,654,564,542,245,58,650
5584:12968,119001,118518,112301,111987,111311,105322,97784,95893,94296
5601:17,302,58,1196,15,542,8,32,554,787
5611:302,616,542,224,654,61,58,15,8,1196
5632:302,17,654,58,542,1196,15,61,518,554
5640:76,654,58,17,698,1970,190,2139,564,302
5644:3661,1957,2816,22,14328,10466,5975,4889,106,28980
5645:17,736,76,302,2139,901,616,508,301,84
5656:616,61,58,518,564,654,302,542,15,322
5666:236,3448,12253,4203,1912,14750,7795,564,17,8861
5683:8860,719,2153,984,661,5557,574,463,1528,1147
5696:61,15,17,4268,8,32,616,1987,1405,787
5702:616,61,542,650,15,1403,354,84,1196,787
5707:1352,3107,1527,2880,189,3172,12990,7831,6266,1712
5717:17486,12861,9435,2543,8867,8392,7622,4625,1011,311
5718:17,654,302,361,84,29,138,736,301,76
5721:17,302,654,8,84,518,58,1102,289,76
5722:17,302,654,238,1196,542,58,15,8,1511
5741:58,616,94,8,226,736,650,787,289,101
5765:17,654,15,542,58,861,518,302,32,8
5766:6906,42870,9095,8226,1176,76,51980,45123,43400,41636
5780:302,17,58,542,15,32,564,787,554,61
5784:302,616,58,17,654,518,542,15,8,554
5788:3591,74483,47847,41373,28577,18709,1730,719
5798:616,17,302,654,32,656,518,508,61,8
5803:61,542,8,32,15,245,29,1196,861,363
5817:17,616,58,650,542,15,94,84,1102,564
5822:65,17,1382,1023,840,302,1002,542,84,15
5834:17,302,616,654,58,542,650,564,289,363
5858:984,168,719,8860,5480,5557,2103,135,2642,9874
5863:4671,14259,311,42989,12861,11855,2543,17,9435,2215
5864:616,302,17,654,15,32,564,61,363,542
5865:347,1546,14237,11887,9043,3847,1790,81,76,70
5866:2139,226,81,1126,5287,3599,2955,2275,1539,1460
5876:245,185,4268,4487,1410,1744,5117,1126,32,17
5884:542,616,17,1196,654,61,58,302,787,1511
5890:17,654,302,58,285,322,76,616,542,650
5894:168,76,1326,1400,574,2337,2275,1460,5480,984
5896:119275,118550,78685,77711,69499,65127,56052,51253,43442,41398
5904:10372,105704,105454,98932,95617,93881,93649,93316,92712,91431
5905:84,564,518,302,17,5998,902,654,616,13273
5922:654,302,58,736,650,1102,94,29,301,8
5923:518,17,616,542,654,302,58,32,15,61
5943:302,654,17,58,616,29,285,542,650,101
5947:10860,39828,65522,41071,32709,22192,20261,554,353,61524
5956:58,1511,654,302,15,94,4904,1535,1403,650
5964:616,17,654,1511,861,518,58,542,302,61
5978:4146,6901,6117,2857,70,78027,72508,71379,44385,39269
5990:245,654,616,17,302,15,61,58,518,542
5994:64804,63574,19135,15777
6001:719,168,984,5480,1400,698,574,8860,661,135
6002:616,17,654,508,70,1535,1405,861,650,409
6013:5956,18293,12435,12236,650,17,15,167,3265,1878
6018:17,654,616,61,32,15,245,302,542,58
6020:10048,698,21640,14890,23622,10305,8102,538,23051,11358
6027:1405,616,58,8,6,654,32,302,224,62
6031:58,28854,4268,3101,1937,1549,1140,1089,356,322
6062:81,76,698,3484,2139,1276,650,245,901,564
6067:17,302,32,650,224,354,1382,654,363,245
6073:616,58,17,861,1511,542,650,564,409,8
6076:302,542,58,654,17,1196,1403,15,8,3101
6078:19871,8,17646,10492,1495,302,17185,3672,3372,17567
6083:654,616,322,17,245,302,301,2548,564,58
6093:654,736,29,8,301,616,518,138,70,361
6109:302,654,616,17,8,518,239,58,1382,236
6110:76,262,40,17093,6207,4547,2548,1410,827,710
6118:616,245,15,518,508,61,654,402,363,8
6128:354,84,650,1102,138,94,542,866,301,15
6135:378,1991,17,3107,4755,1527,1352,787,245,76
6137:58,302,15,61,32,8,354,542,289,564
6139:17,616,518,8,1102,654,58,302,542,76
6140:17,654,302,58,616,650,32,861,542,508
6145:13186,29,113497,33218,28140,18792,17424,9745,2030,1405
6155:245,8,518,15,542,353,131,103,94,76
6161:17,616,736,654,508,302,84,76,8,564
6162:654,616,302,17,61,542,322,84,15,861
6164:226,1749,70,5767,262,2241,1888,140,7211,3137
6179:10981,533,5975,4040,17316,8772,6311,17908,3034,603
6186:654,17,302,542,616,518,564,402,1196,101
6192:17,542,508,1535,354,138,654,302,301,226
6202:8,17,654,1023,616,564,542,787,58,1535
6205:17,302,654,58,29,650,616,84,736,354
6207:564,616,61,245,654,518,302,58,15,1511
6210:518,17,1102,302,138,902,654,564,354,101
6219:4755,3107,1527,2880,1352,10041,23191,20806,5624,508
6228:302,58,15,542,94,564,508,76,61,32
6270:8,17,518,301,902,656,654,616,84,58
6271:654,616,58,15,322,101,62,162,138,84
6283:302,654,616,58,542,15,1196,356,61,1511
6290:616,17,654,58,289,1196,542,302,101,861
6292:19337,12329,2548,245,8483,94,302,62820,43505,1937
6298:616,17,508,654,58,564,15,542,1535,787
6301:616,17,15,32,542,564,554,84,70,861
6331:780,731,500,226,17,3423,1535,1023,616,508
6336:17,616,518,15,654,8,902,32,245,1382
6338:616,654,302,1535,650,138,58,1023,8,15
6345:518,245,542,616,61,15,8,787,999,508
6351:385,5726,17,28166,262,22801,18892,500,33223,19089
6357:654,616,61,58,1196,15,518,245,564,402
6371:17,654,58,650,616,29,1196,861,138,542
6392:616,17,542,564,302,15,1344,1023,61,58
6395:4755,1352,168,10041,984,1527,378,189,8848,4825
6404:168,984,2153,760,5480,1528,8860,1400,1230,661
6407:1527,508,1352,81,1712,8,5624,262,76,70
6413:44,302,1682,224,17,168,81,1326,1578,1460
6420:168,2370,574,984,8733,1400,1326,10267,8860,5480
6450:616,1102,518,58,654,542,787,15,564,61
6457:302,76,17,114321,111731,108055,102509,97237,88852,77984
6469:302,17,654,76,58,616,1535,354,32,8
6475:17,302,61,616,542,518,1511,650,15,1403
6520:508,564,17,780,5767,1535,15,616,364,363
6536:32347,16350,14906,6960,5195,2983,29732,18777,16463,15676
6543:654,17,616,58,861,1196,564,542,518,787
6555:58,654,616,8,15,554,518,138,32,861
6565:302,37522,27071,22006,1550,654,8439,1883,736,518
6568:840,3196,2548,5627,5111,197,27070,14793,327,81
6587:302,58,1822,542,17,861,518,15,654,564
6593:616,58,17,542,861,32,1196,84,101,15
6594:17,1023,84,48,1187,616,302,1535,508,354
6597:616,542,564,17,1535,787,654,650,15,1511
6600:121359,120356,118460,115445,112060,103444,101825,101702,99106,94030
6601:17,654,302,76,1344,542,238,58,866,616
6602:30436,111418,103717,97278,95914,94576,92165,79208,65886,65559
6603:12734,12332,4575,17527,8167,25910,59005,57974,37042,8860
6641:17,302,8,518,15,1405,654,616,542,564
6642:302,58,616,654,518,84,101,15,29,289
6655:17,302,616,546,542,518,8,654,58,15
6658:17,84,654,518,58,1102,616,564,245,76
6671:3536,38470,3715,1830,15553,7409,14885,8973,6545,1382
6676:616,17,58,654,302,650,15,564,518,285
6682:84,58,616,8,101,736,554,518,650,190
6694:6432,36868,31969,27741,4386,121221,97047,90937,89916,88297
6723:168,984,5557,1528,661,8860,135,8733,5480,2153
6724:17,76,616,508,361,302,226,4453,1200,866
6725:654,302,17,58,616,354,542,245,61,650
6728:616,542,302,58,1511,861,1196,654,15,8
6735:58,542,17,616,61,1511,861,15,1535,518
6736:17,654,616,542,61,518,508,302,76,15
6737:654,17,15,616,542,58,302,245,564,787
6749:168,5480,719,661,8860,1528,1400,135,7838,760
6755:17,654,302,58,1102,861,8,616,518,542
6773:616,301,8,518,15,1023,564,224,285,787
6792:654,17,302,58,8,518,15,564,101,486
6793:654,58,616,1102,518,138,354,8,564,245
6843:8,654,616,84,302,58,508,564,518,94
6851:10041,3107,1527,2880,378,17,4825,931,564,5624
6881:6491,18239,6127,500,13737,91518,47043,26885,11671,785
6883:17,616,518,654,58,8,302,224,787,76
6886:58,616,61,650,32,1535,289,76,564,554
6889:245,654,518,1119,302,84,58,616,564,103
6894:112582,6922,5152
6895:866,254,2139,546,17,58,7194,654,302,698
6898:654,616,17,302,542,508,58,8,861,650
6903:17,302,1913,654,736,354,84,2139,650,564
6932:17,654,302,650,616,58,29,542,285,364
6933:17,363,616,508,364,76,564,70,245,238
6935:114998,113270,111979,104512,97616,60549,56570,52826,40281,39786
6939:17,616,302,654,542,508,15,226,84,61
6948:102171,100224,74415,64933,64230,56195,40887,31819,14610,6302
6958:113365,16676,4326,2528,957,866,650,302,70,17
6960:508,17,518,8,1382,1023,70,1451,302,736
6966:3770,25398,42150,9462,106681,103304,101571,92135,81362,75962
6977:9902,542,302,17,873,654,285,7048,564,301
6982:10692,17,6901,2354,1651,302,76,12093,28389,26437
6984:8,508,1825,891,654,542,1405,1276,736,327
6992:2714,2403,1827,3207,441,1524,3506,1744,970,245
7005:58,302,15,8,61,654,616,518,32,650
7019:17,245,518,363,542,61,8,508,84,76
7034:302,17,654,8,542,58,32,15,787,285
7035:616,58,15,1196,654,650,564,542,61,8
7036:17,654,302,84,58,354,616,1102,736,29
7044:616,8,787,654,302,301,84,32,496,6
7053:1023,76,508,226,17,168,2139,1405,1382,564
7059:76,6256,9874,8860,5738,4372,1326,1069,984,698
7077:77790,64725,62125,58530,43857,32107,31168
7112:75057,81,120799,120102,116879,116189,114316,110821,107310,107052
7116:17,616,245,654,103,302,94,58,15,564
7118:616,58,654,15,1196,554,542,61,76,6
7133:58,616,518,8,84,564,650,542,61,94
7137:8563,7082,4943,34038,26165,23213,122538,121169,108600,96855
7140:616,564,302,58,17,61,1578,650,81,787
7159:654,302,101,542,564,94,518,301,226,787
7173:654,17,616,58,302,322,15,289,62,542
7178:17,302,508,654,616,1410,1382,873,564,2583
7183:17,616,61,15,650,787,564,8,542,518
7192:61,15,616,58,1511,564,518,32,8,245
7203:5975,17,8772,1023,518,311,76,8,2139,1405
7214:518,61,17,103,32,787,65,15,8,542
7224:542,17,15,61,616,564,518,58,654,364
7225:18087,105578,82752,66575,63391,52049,21514,557
7232:10039,5097,17,890,2139,4743,40,866,84,76
7239:302,17,654,6,616,1239,1102,650,486,409
7242:19029,5611,44935,94354,22848,20037,9782,7614,110617,97070
